hora,metaf,aero
1657281600000,"METAF SBSP 081200Z  36002KT CAVOK 17/09 Q1020=
",SBSP
1657285200000,"METAF SBSP 081300Z 01002KT CAVOK 18/09 Q1024=
",SBSP
1657288800000,"METAF SBSP 081400Z 02001KT CAVOK 19/09 Q1025=
",SBSP
1657292400000,"METAF SBSP 081500Z 01002KT CAVOK 19/09 Q1022=
",SBSP
1657296000000,"METAF SBSP 081600Z 04001KT CAVOK 20/09 Q1024=
",SBSP
1657299600000,"METAF SBSP 081700Z 01003KT CAVOK 22/08 Q1022=
",SBSP
1657303200000,"METAF SBSP 081800Z  21002KT CAVOK 24/07 Q1019=
",SBSP
1657306800000,"METAF SBSP 081900Z  17005KT CAVOK 24/09 Q1022=
",SBSP
1657310400000,"METAF SBSP 082000Z  14007KT CAVOK 21/13 Q1022=
",SBSP
1657314000000,"METAF SBSP 082100Z  13005KT CAVOK 20/12 Q1021=
",SBSP
1657317600000,"METAF SBSP 082200Z  11005KT CAVOK 19/12 Q1023=
",SBSP
1657321200000,"METAF SBSP 082300Z 09003KT CAVOK 19/12 Q1023=
",SBSP
1657324800000,"METAF SBSP 090000Z  21002KT 2000     BR BKN014   16/15 Q1020=
",SBSP
1657328400000,"METAF SBSP 090100Z  17002KT 3000     BR BKN033   16/14 Q1023=
",SBSP
1657332000000,"METAF SBSP 090200Z 08002KT 4000     BR SCT017   16/14 Q1024=
",SBSP
1657335600000,"METAF SBSP 090300Z 07002KT 5000     BR SCT017   16/14 Q1021=
",SBSP
1657339200000,"METAF SBSP 090400Z  11004KT 7000       FEW033   16/13 Q1023=
",SBSP
1657342800000,"METAF SBSP 090500Z  11003KT 7000       FEW033   16/12 Q1022=
",SBSP
1657346400000,"METAF SBSP 090600Z  19001KT 4000     BR SCT033   14/12 Q1022=
",SBSP
1657350000000,"METAF SBSP 090700Z  12002KT 4000     BR SCT033   14/12 Q1024=
",SBSP
1657353600000,"METAF SBSP 090800Z 06003KT CAVOK 15/11 Q1024=
",SBSP
1657357200000,"METAF SBSP 090900Z 04004KT CAVOK 15/10 Q1022=
",SBSP
1657360800000,"METAF SBSP 091000Z 04005KT CAVOK 15/09 Q1024=
",SBSP
1657364400000,"METAF SBSP 091100Z 03006KT CAVOK 16/09 Q1024=
",SBSP
1657368000000,"METAF SBSP 091200Z 03005KT CAVOK 16/09 Q1023=
",SBSP
1657371600000,"METAF SBSP 091300Z 03006KT CAVOK 19/08 Q1026=
",SBSP
1657375200000,"METAF SBSP 091400Z 02006KT CAVOK 21/08 Q1026=
",SBSP
1657378800000,"METAF SBSP 091500Z 03004KT CAVOK 22/07 Q1023=
",SBSP
1657382400000,"METAF SBSP 091600Z 02003KT CAVOK 23/08 Q1023=
",SBSP
1657386000000,"METAF SBSP 091700Z 01004KT CAVOK 24/08 Q1021=
",SBSP
1657389600000,"METAF SBSP 091800Z  36005KT CAVOK 24/07 Q1019=
",SBSP
1657393200000,"METAF SBSP 091900Z  36001KT CAVOK 24/08 Q1021=
",SBSP
1657396800000,"METAF SBSP 092000Z  14002KT CAVOK 23/10 Q1021=
",SBSP
1657400400000,"METAF SBSP 092100Z  13006KT CAVOK 19/13 Q1021=
",SBSP
1657404000000,"METAF SBSP 092200Z  12004KT 9000       FEW023   18/14 Q1022=
",SBSP
1657407600000,"METAF SBSP 092300Z  11002KT CAVOK 18/13 Q1021=
",SBSP
1657411200000,"METAF SBSP 100000Z  15001KT 1000     BR OVC033   15/14 Q1020=
",SBSP
1657414800000,"METAF SBSP 100100Z 07003KT 2000     BR OVC033   16/14 Q1022=
",SBSP
1657418400000,"METAF SBSP 100200Z 05004KT 2000     BR BKN028   16/14 Q1023=
",SBSP
1657422000000,"METAF SBSP 100300Z 03005KT 2000     BR OVC031   15/14 Q1021=
",SBSP
1657425600000,"METAF SBSP 100400Z 03004KT 2000     BR BKN028   15/14 Q1021=
",SBSP
1657429200000,"METAF SBSP 100500Z 02005KT 2000     BR BKN022   15/14 Q1020=
",SBSP
1657432800000,"METAF SBSP 100600Z 03005KT 3000     BR BKN033   15/13 Q1020=
",SBSP
1657436400000,"METAF SBSP 100700Z 02005KT 5000     BR FEW033   15/12 Q1021=
",SBSP
1657440000000,"METAF SBSP 100800Z 03006KT CAVOK 15/10 Q1021=
",SBSP
1657443600000,"METAF SBSP 100900Z 02008KT CAVOK 15/10 Q1020=
",SBSP
1657447200000,"METAF SBSP 101000Z 02007KT CAVOK 15/10 Q1021=
",SBSP
1657450800000,"METAF SBSP 101100Z 02008KT CAVOK 16/09 Q1021=
",SBSP
1657454400000,"METAF SBSP 101200Z 02007KT CAVOK 18/09 Q1020=
",SBSP
1657458000000,"METAF SBSP 101300Z 01006KT CAVOK 19/09 Q1023=
",SBSP
1657461600000,"METAF SBSP 101400Z  36009KT CAVOK 22/09 Q1022=
",SBSP
1657465200000,"METAF SBSP 101500Z  35010KT CAVOK 23/08 Q1021=
",SBSP
1657468800000,"METAF SBSP 101600Z  36008KT CAVOK 24/08 Q1020=
",SBSP
1657472400000,"METAF SBSP 101700Z  35008KT CAVOK 25/07 Q1018=
",SBSP
1657476000000,"METAF SBSP 101800Z  34008KT CAVOK 25/08 Q1016=
",SBSP
1657479600000,"METAF SBSP 101900Z  33007KT CAVOK 25/08 Q1018=
",SBSP
1657483200000,"METAF SBSP 102000Z  33004KT CAVOK 24/07 Q1019=
",SBSP
1657486800000,"METAF SBSP 102100Z 01002KT CAVOK 23/08 Q1018=
",SBSP
1657490400000,"METAF SBSP 102200Z 06001KT CAVOK 22/09 Q1019=
",SBSP
1657494000000,"METAF SBSP 102300Z 04003KT CAVOK 21/09 Q1018=
",SBSP
1657497600000,"METAF SBSP 110000Z 02004KT CAVOK 20/09 Q1018=
",SBSP
1657501200000,"METAF SBSP 110100Z 02004KT CAVOK 19/09 Q1019=
",SBSP
1657504800000,"METAF SBSP 110200Z 03004KT CAVOK 19/09 Q1018=
",SBSP
1657508400000,"METAF SBSP 110300Z 03005KT CAVOK 19/09 Q1018=
",SBSP
1657512000000,"METAF SBSP 110400Z 03005KT CAVOK 18/09 Q1017=
",SBSP
1657515600000,"METAF SBSP 110500Z 03006KT CAVOK 18/09 Q1017=
",SBSP
1657519200000,"METAF SBSP 110600Z 02006KT CAVOK 16/12 Q1017=
",SBSP
1657522800000,"METAF SBSP 110700Z 02006KT CAVOK 16/11 Q1016=
",SBSP
1657526400000,"METAF SBSP 110800Z 02006KT CAVOK 16/09 Q1017=
",SBSP
1657530000000,"METAF SBSP 110900Z 01007KT CAVOK 16/09 Q1016=
",SBSP
1657533600000,"METAF SBSP 111000Z 02007KT CAVOK 16/08 Q1017=
",SBSP
1657537200000,"METAF SBSP 111100Z  36008KT CAVOK 17/08 Q1017=
",SBSP
1657540800000,"METAF SBSP 111200Z  36008KT CAVOK 19/07 Q1017=
",SBSP
1657544400000,"METAF SBSP 111300Z  34010KT CAVOK 21/08 Q1017=
",SBSP
1657548000000,"METAF SBSP 111400Z  34010KT CAVOK 23/08 Q1018=
",SBSP
1657551600000,"METAF SBSP 111500Z  34012KT CAVOK 24/07 Q1016=
",SBSP
1657555200000,"METAF SBSP 111600Z  34010KT CAVOK 25/07 Q1015=
",SBSP
1657558800000,"METAF SBSP 111700Z  34011KT CAVOK 25/07 Q1014=
",SBSP
1657562400000,"METAF SBSP 111800Z  34013KT CAVOK 26/07 Q1011=
",SBSP
1657566000000,"METAF SBSP 111900Z  33012KT CAVOK 26/08 Q1012=
",SBSP
1657569600000,"METAF SBSP 112000Z  33010KT CAVOK 25/08 Q1014=
",SBSP
1657573200000,"METAF SBSP 112100Z  34008KT CAVOK 24/06 Q1013=
",SBSP
1657576800000,"METAF SBSP 112200Z  35007KT CAVOK 23/07 Q1013=
",SBSP
1657580400000,"METAF SBSP 112300Z  34009KT CAVOK 23/06 Q1014=
",SBSP
1657584000000,"METAF SBSP 120000Z  35010KT CAVOK 20/09 Q1014=
",SBSP
1657587600000,"METAF SBSP 120100Z  36010KT CAVOK 20/08 Q1013=
",SBSP
1657591200000,"METAF SBSP 120200Z  36008KT CAVOK 20/08 Q1015=
",SBSP
1657594800000,"METAF SBSP 120300Z  35009KT CAVOK 19/07 Q1013=
",SBSP
1657598400000,"METAF SBSP 120400Z  35008KT CAVOK 19/07 Q1013=
",SBSP
1657602000000,"METAF SBSP 120500Z  35010KT CAVOK 19/07 Q1013=
",SBSP
1657605600000,"METAF SBSP 120600Z  35013KT CAVOK 19/08 Q1011=
",SBSP
1657609200000,"METAF SBSP 120700Z  34017KT CAVOK 19/08 Q1010=
",SBSP
1657612800000,"METAF SBSP 120800Z  34014KT CAVOK 19/08 Q1013=
",SBSP
1657616400000,"METAF SBSP 120900Z  35009KT CAVOK 18/08 Q1013=
",SBSP
1657620000000,"METAF SBSP 121000Z 01006KT CAVOK 17/08 Q1014=
",SBSP
1657623600000,"METAF SBSP 121100Z  34014KT CAVOK 19/07 Q1015=
",SBSP
1657627200000,"METAF SBSP 121200Z  35013KT CAVOK 20/08 Q1013=
",SBSP
1657630800000,"METAF SBSP 121300Z  34014KT CAVOK 22/08 Q1015=
",SBSP
1657634400000,"METAF SBSP 121400Z  34013KT CAVOK 23/08 Q1017=
",SBSP
1657638000000,"METAF SBSP 121500Z  32014KT CAVOK 24/08 Q1015=
",SBSP
1657641600000,"METAF SBSP 121600Z  32012KT CAVOK 24/08 Q1015=
",SBSP
1657645200000,"METAF SBSP 121700Z  32013KT CAVOK 25/08 Q1015=
",SBSP
1657648800000,"METAF SBSP 121800Z  31014KT CAVOK 26/09 Q1011=
",SBSP
1657652400000,"METAF SBSP 121900Z  32013KT CAVOK 26/09 Q1012=
",SBSP
1657656000000,"METAF SBSP 122000Z  31012KT CAVOK 26/10 Q1014=
",SBSP
1657659600000,"METAF SBSP 122100Z  32008KT CAVOK 25/10 Q1013=
",SBSP
1657663200000,"METAF SBSP 122200Z  30005KT CAVOK 24/10 Q1015=
",SBSP
1657666800000,"METAF SBSP 122300Z  27004KT CAVOK 23/10 Q1016=
",SBSP
1657670400000,"METAF SBSP 130000Z  15005KT 2000     BR OVC033   17/16 Q1015=
",SBSP
1657674000000,"METAF SBSP 130100Z  15006KT 1000     BR OVC033   17/16 Q1016=
",SBSP
1657677600000,"METAF SBSP 130200Z  15005KT 1000     BR OVC033   17/16 Q1017=
",SBSP
1657681200000,"METAF SBSP 130300Z  16005KT 2000     BR OVC033   17/16 Q1015=
",SBSP
1657684800000,"METAF SBSP 130400Z  14004KT 2000     BR OVC033   17/16 Q1017=
",SBSP
1657688400000,"METAF SBSP 130500Z  14003KT 2000     BR OVC033   17/16 Q1019=
",SBSP
1657692000000,"METAF SBSP 130600Z  11005KT 1000     BR OVC033   15/14 Q1017=
",SBSP
1657695600000,"METAF SBSP 130700Z  13005KT 2000     BR OVC033   16/14 Q1019=
",SBSP
1657699200000,"METAF SBSP 130800Z  12006KT 1000     BR OVC033   15/14 Q1019=
",SBSP
1657702800000,"METAF SBSP 130900Z  14005KT 1000     BR OVC033   15/14 Q1017=
",SBSP
1657706400000,"METAF SBSP 131000Z  12006KT 1000     BR OVC033   15/14 Q1020=
",SBSP
1657710000000,"METAF SBSP 131100Z  11006KT 2000     BR OVC033   16/14 Q1022=
",SBSP
1657713600000,"METAF SBSP 131200Z  13007KT 2000     BR OVC033   15/14 Q1020=
",SBSP
1657717200000,"METAF SBSP 131300Z  12006KT 4000     BR OVC033   16/14 Q1024=
",SBSP
1657720800000,"METAF SBSP 131400Z  11005KT 8000       OVC033   17/14 Q1022=
",SBSP
1657724400000,"METAF SBSP 131500Z  14006KT 7000       OVC033   18/14 Q1020=
",SBSP
1657728000000,"METAF SBSP 131600Z  14008KT 7000       OVC033   17/14 Q1021=
",SBSP
1657731600000,"METAF SBSP 131700Z  14008KT 6000       OVC033   17/14 Q1021=
",SBSP
1657735200000,"METAF SBSP 131800Z  15007KT 6000       OVC033   17/14 Q1017=
",SBSP
1657738800000,"METAF SBSP 131900Z  14007KT 4000     BR OVC033   17/14 Q1021=
",SBSP
1657742400000,"METAF SBSP 132000Z  13008KT 3000     BR OVC033   16/14 Q1020=
",SBSP
1657746000000,"METAF SBSP 132100Z  14006KT 1000     BR OVC033   15/14 Q1017=
",SBSP
1657749600000,"METAF SBSP 132200Z  13007KT 1000     BR OVC033   15/14 Q1021=
",SBSP
1657753200000,"METAF SBSP 132300Z  11006KT 1000     BR OVC033   15/14 Q1021=
",SBSP
1657756800000,"METAF SBSP 140000Z  10005KT 2000     BR OVC033   15/14 Q1019=
",SBSP
1657760400000,"METAF SBSP 140100Z  13005KT 1000     BR OVC033   15/14 Q1022=
",SBSP
1657764000000,"METAF SBSP 140200Z  11005KT 1000     BR OVC033   15/14 Q1022=
",SBSP
1657767600000,"METAF SBSP 140300Z  12005KT 1000     BR OVC033   15/14 Q1018=
",SBSP
1657771200000,"METAF SBSP 140400Z  11006KT 1000     BR OVC033   15/14 Q1021=
",SBSP
1657774800000,"METAF SBSP 140500Z 08004KT 1000     BR OVC033   15/14 Q1021=
",SBSP
1657778400000,"METAF SBSP 140600Z 05005KT 3000     BR OVC033   16/14 Q1018=
",SBSP
1657782000000,"METAF SBSP 140700Z 05006KT 2000     BR OVC033   16/14 Q1020=
",SBSP
1657785600000,"METAF SBSP 140800Z 05006KT 2000     BR OVC033   16/14 Q1021=
",SBSP
1657789200000,"METAF SBSP 140900Z 04006KT 1000     BR OVC033   15/14 Q1018=
",SBSP
1657792800000,"METAF SBSP 141000Z 06005KT 2000     BR OVC033   15/14 Q1020=
",SBSP
1657796400000,"METAF SBSP 141100Z 04006KT 2000     BR OVC033   15/14 Q1021=
",SBSP
1657800000000,"METAF SBSP 141200Z 02008KT 6000       BKN033   17/14 Q1020=
",SBSP
1657803600000,"METAF SBSP 141300Z 02008KT 9999       FEW021   19/14 Q1022=
",SBSP
1657807200000,"METAF SBSP 141400Z 01007KT CAVOK 22/13 Q1022=
",SBSP
1657810800000,"METAF SBSP 141500Z  36006KT CAVOK 23/12 Q1018=
",SBSP
1657814400000,"METAF SBSP 141600Z  35005KT CAVOK 26/10 Q1019=
",SBSP
1657818000000,"METAF SBSP 141700Z 01003KT CAVOK 26/10 Q1017=
",SBSP
1657821600000,"METAF SBSP 141800Z 08004KT CAVOK 25/13 Q1016=
",SBSP
1657825200000,"METAF SBSP 141900Z 09004KT CAVOK 25/13 Q1016=
",SBSP
1657828800000,"METAF SBSP 142000Z  10004KT CAVOK 24/14 Q1016=
",SBSP
1657832400000,"METAF SBSP 142100Z  12005KT CAVOK 22/16 Q1017=
",SBSP
1657836000000,"METAF SBSP 142200Z  11005KT 8000       FEW022   20/16 Q1018=
",SBSP
1657839600000,"METAF SBSP 142300Z 08005KT CAVOK 20/15 Q1018=
",SBSP
1657843200000,"METAF SBSP 150000Z  12002KT 1000     BR BKN018   18/16 Q1017=
",SBSP
1657846800000,"METAF SBSP 150100Z  10002KT 2000     BR BKN023   17/16 Q1018=
",SBSP
1657850400000,"METAF SBSP 150200Z 06004KT 3000     BR SCT022   18/16 Q1019=
",SBSP
1657854000000,"METAF SBSP 150300Z 03004KT 7000       FEW033   17/14 Q1016=
",SBSP
1657857600000,"METAF SBSP 150400Z 04004KT CAVOK 17/12 Q1016=
",SBSP
1657861200000,"METAF SBSP 150500Z 03006KT CAVOK 17/10 Q1016=
",SBSP
1657864800000,"METAF SBSP 150600Z 03005KT CAVOK 17/12 Q1015=
",SBSP
1657868400000,"METAF SBSP 150700Z 03007KT CAVOK 17/11 Q1015=
",SBSP
1657872000000,"METAF SBSP 150800Z 02006KT CAVOK 17/11 Q1017=
",SBSP
1657875600000,"METAF SBSP 150900Z 02008KT CAVOK 17/11 Q1015=
",SBSP
1657879200000,"METAF SBSP 151000Z 02007KT CAVOK 16/10 Q1016=
",SBSP
1657882800000,"METAF SBSP 151100Z 01009KT CAVOK 18/09 Q1016=
",SBSP
1657886400000,"METAF SBSP 151200Z 01007KT CAVOK 20/08 Q1017=
",SBSP
1657890000000,"METAF SBSP 151300Z  36008KT CAVOK 22/09 Q1018=
",SBSP
1657893600000,"METAF SBSP 151400Z  34010KT CAVOK 25/08 Q1019=
",SBSP
1657897200000,"METAF SBSP 151500Z  34011KT CAVOK 26/07 Q1016=
",SBSP
1657900800000,"METAF SBSP 151600Z  33011KT CAVOK 27/07 Q1015=
",SBSP
1657904400000,"METAF SBSP 151700Z  33011KT CAVOK 27/07 Q1014=
",SBSP
1657908000000,"METAF SBSP 151800Z  32011KT CAVOK 27/08 Q1013=
",SBSP
1657911600000,"METAF SBSP 151900Z  32010KT CAVOK 27/08 Q1013=
",SBSP
1657915200000,"METAF SBSP 152000Z  31009KT CAVOK 26/08 Q1015=
",SBSP
1657918800000,"METAF SBSP 152100Z  31006KT CAVOK 25/07 Q1013=
",SBSP
1657922400000,"METAF SBSP 152200Z  34004KT CAVOK 23/07 Q1014=
",SBSP
1657926000000,"METAF SBSP 152300Z  35005KT CAVOK 23/07 Q1015=
",SBSP
1657929600000,"METAF SBSP 160000Z  35005KT CAVOK 21/09 Q1014=
",SBSP
1657933200000,"METAF SBSP 160100Z  35004KT CAVOK 20/09 Q1015=
",SBSP
1657936800000,"METAF SBSP 160200Z  36005KT CAVOK 19/09 Q1016=
",SBSP
1657940400000,"METAF SBSP 160300Z  36005KT CAVOK 19/09 Q1014=
",SBSP
1657944000000,"METAF SBSP 160400Z  36005KT CAVOK 18/09 Q1014=
",SBSP
1657947600000,"METAF SBSP 160500Z  36005KT CAVOK 18/09 Q1014=
",SBSP
1657951200000,"METAF SBSP 160600Z 01006KT CAVOK 18/11 Q1013=
",SBSP
1657954800000,"METAF SBSP 160700Z  36006KT CAVOK 18/11 Q1012=
",SBSP
1657958400000,"METAF SBSP 160800Z  36006KT CAVOK 18/10 Q1014=
",SBSP
1657962000000,"METAF SBSP 160900Z  36006KT CAVOK 17/10 Q1013=
",SBSP
1657965600000,"METAF SBSP 161000Z  36005KT CAVOK 17/10 Q1014=
",SBSP
1657969200000,"METAF SBSP 161100Z  35007KT CAVOK 19/10 Q1015=
",SBSP
1657972800000,"METAF SBSP 161200Z  35007KT CAVOK 21/11 Q1015=
",SBSP
1657976400000,"METAF SBSP 161300Z  34011KT CAVOK 24/11 Q1014=
",SBSP
1657980000000,"METAF SBSP 161400Z  33013KT CAVOK 26/10 Q1016=
",SBSP
1657983600000,"METAF SBSP 161500Z  33013KT CAVOK 27/08 Q1014=
",SBSP
1657987200000,"METAF SBSP 161600Z  33011KT CAVOK 28/08 Q1013=
",SBSP
1657990800000,"METAF SBSP 161700Z  32011KT CAVOK 28/08 Q1013=
",SBSP
1657994400000,"METAF SBSP 161800Z  32012KT CAVOK 27/09 Q1012=
",SBSP
1657998000000,"METAF SBSP 161900Z  32012KT CAVOK 26/10 Q1011=
",SBSP
1658001600000,"METAF SBSP 162000Z  32012KT CAVOK 26/10 Q1014=
",SBSP
1658005200000,"METAF SBSP 162100Z  34007KT CAVOK 25/10 Q1012=
",SBSP
1658008800000,"METAF SBSP 162200Z  36005KT CAVOK 24/10 Q1013=
",SBSP
1658012400000,"METAF SBSP 162300Z 01005KT CAVOK 23/10 Q1015=
",SBSP
1658016000000,"METAF SBSP 170000Z  36006KT CAVOK 22/07 Q1012=
",SBSP
1658019600000,"METAF SBSP 170100Z 01006KT CAVOK 21/08 Q1012=
",SBSP
1658023200000,"METAF SBSP 170200Z  35007KT CAVOK 21/08 Q1015=
",SBSP
1658026800000,"METAF SBSP 170300Z 02006KT CAVOK 20/08 Q1014=
",SBSP
1658030400000,"METAF SBSP 170400Z 03005KT CAVOK 19/09 Q1014=
",SBSP
1658034000000,"METAF SBSP 170500Z 02005KT CAVOK 19/09 Q1015=
",SBSP
1658037600000,"METAF SBSP 170600Z  35010KT CAVOK 21/11 Q1011=
",SBSP
1658041200000,"METAF SBSP 170700Z  34007KT CAVOK 20/10 Q1011=
",SBSP
1658044800000,"METAF SBSP 170800Z  32006KT CAVOK 20/10 Q1014=
",SBSP
1658048400000,"METAF SBSP 170900Z  34007KT CAVOK 20/10 Q1014=
",SBSP
1658052000000,"METAF SBSP 171000Z  36004KT CAVOK 19/10 Q1016=
",SBSP
1658055600000,"METAF SBSP 171100Z  33008KT CAVOK 20/11 Q1018=
",SBSP
1658059200000,"METAF SBSP 171200Z  32005KT CAVOK 21/11 Q1016=
",SBSP
1658062800000,"METAF SBSP 171300Z  32008KT CAVOK 23/11 Q1018=
",SBSP
1658066400000,"METAF SBSP 171400Z  30007KT CAVOK 24/11 Q1019=
",SBSP
1658070000000,"METAF SBSP 171500Z  28006KT CAVOK 25/11 Q1018=
",SBSP
1658073600000,"METAF SBSP 171600Z  16007KT CAVOK 23/13 Q1020=
",SBSP
1658077200000,"METAF SBSP 171700Z  15008KT CAVOK 21/13 Q1020=
",SBSP
1658080800000,"METAF SBSP 171800Z  17008KT 7000       OVC011   19/16 Q1016=
",SBSP
1658084400000,"METAF SBSP 171900Z  16009KT 5000     BR OVC033   19/16 Q1019=
",SBSP
1658088000000,"METAF SBSP 172000Z  16009KT 3000     BR OVC033   17/16 Q1019=
",SBSP
1658091600000,"METAF SBSP 172100Z  15008KT 2000     BR OVC033   16/15 Q1017=
",SBSP
1658095200000,"METAF SBSP 172200Z  15007KT 2000     BR OVC033   15/14 Q1020=
",SBSP
1658098800000,"METAF SBSP 172300Z  14007KT 1000     BR OVC033   15/14 Q1022=
",SBSP
1658102400000,"METAF SBSP 180000Z  11004KT 1000     BR OVC033   16/15 Q1017=
",SBSP
1658106000000,"METAF SBSP 180100Z  12004KT 1000     BR OVC033   16/15 Q1020=
",SBSP
1658109600000,"METAF SBSP 180200Z  13006KT 1000     BR OVC033   16/15 Q1020=
",SBSP
1658113200000,"METAF SBSP 180300Z  13006KT 1000     BR OVC033   16/15 Q1017=
",SBSP
1658116800000,"METAF SBSP 180400Z  13006KT 1000     BR OVC033   16/15 Q1019=
",SBSP
1658120400000,"METAF SBSP 180500Z  12006KT 1000     BR OVC033   16/15 Q1021=
",SBSP
1658124000000,"METAF SBSP 180600Z  11005KT 1000     BR OVC033   15/14 Q1018=
",SBSP
1658127600000,"METAF SBSP 180700Z  14004KT 1000     BR OVC033   16/15 Q1022=
",SBSP
1658131200000,"METAF SBSP 180800Z  13005KT 1000     BR OVC033   16/15 Q1021=
",SBSP
1658134800000,"METAF SBSP 180900Z  12005KT 1000     BR OVC033   15/14 Q1018=
",SBSP
1658138400000,"METAF SBSP 181000Z  11006KT 1000     BR OVC033   15/14 Q1021=
",SBSP
1658142000000,"METAF SBSP 181100Z  14006KT 1000     BR OVC033   15/15 Q1023=
",SBSP
1658145600000,"METAF SBSP 181200Z  11004KT 2000     BR OVC033   16/15 Q1021=
",SBSP
1658149200000,"METAF SBSP 181300Z  14005KT 6000       OVC033   18/15 Q1025=
",SBSP
1658152800000,"METAF SBSP 181400Z  14007KT 5000     BR OVC033   18/15 Q1025=
",SBSP
1658156400000,"METAF SBSP 181500Z  13006KT 4000     BR OVC033   18/15 Q1022=
",SBSP
1658160000000,"METAF SBSP 181600Z  13008KT 6000       OVC033   18/15 Q1024=
",SBSP
1658163600000,"METAF SBSP 181700Z  13007KT 5000     BR OVC033   18/15 Q1023=
",SBSP
1658167200000,"METAF SBSP 181800Z  14002KT 8000       BKN033   19/15 Q1019=
",SBSP
1658170800000,"METAF SBSP 181900Z  16002KT 9999       FEW033   21/15 Q1021=
",SBSP
1658174400000,"METAF SBSP 182000Z  15006KT 8000       BKN033   20/16 Q1022=
",SBSP
1658178000000,"METAF SBSP 182100Z  15009KT 1000     BR OVC033   17/16 Q1020=
",SBSP
1658181600000,"METAF SBSP 182200Z  15009KT 1000     BR OVC033   16/15 Q1023=
",SBSP
1658185200000,"METAF SBSP 182300Z  15008KT 1000     BR OVC033   16/16 Q1025=
",SBSP
1658188800000,"METAF SBSP 190000Z  18005KT 1000     BR OVC033   16/16 Q1020=
",SBSP
1658192400000,"METAF SBSP 190100Z  17006KT 1000     BR OVC033   17/16 Q1024=
",SBSP
1658196000000,"METAF SBSP 190200Z  16005KT 1000     BR OVC033   17/16 Q1025=
",SBSP
1658199600000,"METAF SBSP 190300Z  15005KT 1000     BR OVC033   16/16 Q1021=
",SBSP
1658203200000,"METAF SBSP 190400Z  11004KT 1000     BR OVC033   16/16 Q1023=
",SBSP
1658206800000,"METAF SBSP 190500Z 07005KT 1000     BR OVC033   16/16 Q1023=
",SBSP
1658210400000,"METAF SBSP 190600Z 05003KT 2000     BR OVC033   17/15 Q1019=
",SBSP
1658214000000,"METAF SBSP 190700Z 07002KT 2000     BR OVC033   17/15 Q1022=
",SBSP
1658217600000,"METAF SBSP 190800Z 06003KT 1000     BR OVC010   17/15 Q1023=
",SBSP
1658221200000,"METAF SBSP 190900Z 05004KT 1000     BR OVC010   16/15 Q1020=
",SBSP
1658224800000,"METAF SBSP 191000Z 04006KT 2000     BR OVC010   16/15 Q1022=
",SBSP
1658228400000,"METAF SBSP 191100Z 02005KT 5000     BR BKN033   17/14 Q1023=
",SBSP
1658232000000,"METAF SBSP 191200Z  36007KT 9000       SCT010   19/14 Q1020=
",SBSP
1658235600000,"METAF SBSP 191300Z  36007KT CAVOK 21/13 Q1024=
",SBSP
1658239200000,"METAF SBSP 191400Z  33009KT CAVOK 24/09 Q1023=
",SBSP
1658242800000,"METAF SBSP 191500Z  32009KT CAVOK 25/07 Q1020=
",SBSP
1658246400000,"METAF SBSP 191600Z  31006KT CAVOK 26/06 Q1022=
",SBSP
1658250000000,"METAF SBSP 191700Z  31006KT CAVOK 27/06 Q1021=
",SBSP
1658253600000,"METAF SBSP 191800Z  31004KT CAVOK 26/13 Q1015=
",SBSP
1658257200000,"METAF SBSP 191900Z  28003KT CAVOK 27/12 Q1019=
",SBSP
1658260800000,"METAF SBSP 192000Z  19004KT CAVOK 24/15 Q1020=
",SBSP
1658264400000,"METAF SBSP 192100Z  14007KT 4000     BR BKN026   19/17 Q1018=
",SBSP
1658268000000,"METAF SBSP 192200Z  14007KT 3000     BR OVC028   18/17 Q1020=
",SBSP
1658271600000,"METAF SBSP 192300Z  14006KT 1000     BR OVC033   17/17 Q1021=
",SBSP
1658275200000,"METAF SBSP 200000Z  17006KT 1000     BR OVC033   17/16 Q1017=
",SBSP
1658278800000,"METAF SBSP 200100Z  17007KT 1000     BR OVC033   17/16 Q1022=
",SBSP
1658282400000,"METAF SBSP 200200Z  18007KT 1000     BR OVC033   17/16 Q1023=
",SBSP
1658286000000,"METAF SBSP 200300Z  16006KT 1000     BR OVC033   17/16 Q1019=
",SBSP
1658289600000,"METAF SBSP 200400Z  15006KT 1000     BR OVC033   17/16 Q1021=
",SBSP
1658293200000,"METAF SBSP 200500Z  13005KT 1000     BR OVC033   17/16 Q1022=
",SBSP
1658296800000,"METAF SBSP 200600Z  15003KT 1000     BR OVC033   17/16 Q1018=
",SBSP
1658300400000,"METAF SBSP 200700Z  15004KT 2000     BR OVC033   17/16 Q1021=
",SBSP
1658304000000,"METAF SBSP 200800Z  17005KT 2000     BR OVC033   17/16 Q1021=
",SBSP
1658307600000,"METAF SBSP 200900Z  11004KT 1000     BR OVC033   17/16 Q1018=
",SBSP
1658311200000,"METAF SBSP 201000Z  10005KT 2000     BR OVC033   17/16 Q1020=
",SBSP
1658314800000,"METAF SBSP 201100Z 07005KT 2000     BR OVC033   17/16 Q1021=
",SBSP
1658318400000,"METAF SBSP 201200Z  12004KT 2000     BR OVC033   17/15 Q1020=
",SBSP
1658322000000,"METAF SBSP 201300Z  11004KT 5000     BR OVC010   18/15 Q1023=
",SBSP
1658325600000,"METAF SBSP 201400Z 08002KT 9999       BKN018   20/15 Q1023=
",SBSP
