hora,troca,aero
1682388000000,0,GL
1682391600000,0,GL
1682395200000,0,GL
1682398800000,0,GL
1682402400000,0,GL
1682406000000,0,GL
1682409600000,0,GL
1682413200000,0,GL
1682416800000,0,GL
1682420400000,0,GL
1682424000000,0,GL
1682427600000,0,GL
1682431200000,0,GL
1682434800000,0,GL
1682438400000,0,GL
1682442000000,0,GL
1682445600000,0,GL
1682449200000,0,GL
1682452800000,1,GL
1682456400000,1,GL
1682460000000,0,GL
1682463600000,0,GL
1682467200000,0,GL
1682470800000,0,GL
1682474400000,0,GL
1682478000000,0,GL
1682481600000,0,GL
1682485200000,0,GL
1682488800000,0,GL
1682492400000,0,GL
1682496000000,0,GL
1682499600000,1,GL
1682503200000,0,GL
1682506800000,1,GL
1682510400000,1,GL
1682514000000,1,GL
1682517600000,1,GL
1682521200000,0,GL
1682524800000,0,GL
1682528400000,0,GL
1682532000000,0,GL
1682535600000,0,GL
1682539200000,1,GL
1682542800000,1,GL
1682546400000,1,GL
1682550000000,1,GL
1682553600000,1,GL
1682557200000,1,GL
1682560800000,1,GL
1682564400000,1,GL
1682568000000,1,GL
1682571600000,1,GL
1682575200000,1,GL
1682578800000,1,GL
1682582400000,0,GL
1682586000000,0,GL
1682589600000,0,GL
1682593200000,0,GL
1682596800000,1,GL
1682600400000,1,GL
1682604000000,0,GL
1682607600000,0,GL
1682611200000,0,GL
1682614800000,0,GL
1682618400000,0,GL
1682622000000,1,GL
1682625600000,1,GL
1682629200000,1,GL
1682632800000,0,GL
1682636400000,0,GL
1682640000000,0,GL
1682643600000,0,GL
1682647200000,0,GL
1682650800000,0,GL
1682654400000,0,GL
1682658000000,0,GL
1682661600000,0,GL
1682665200000,0,GL
1682668800000,0,GL
1682672400000,0,GL
1682676000000,0,GL
1682679600000,0,GL
1682683200000,0,GL
1682686800000,0,GL
1682690400000,0,GL
1682694000000,0,GL
1682697600000,0,GL
1682701200000,0,GL
1682704800000,0,GL
1682708400000,0,GL
1682712000000,0,GL
1682715600000,0,GL
1682719200000,0,GL
1682722800000,0,GL
1682726400000,0,GL
1682730000000,0,GL
1682733600000,0,GL
1682737200000,0,GL
1682740800000,0,GL
1682744400000,0,GL
1682748000000,0,GL
1682751600000,0,GL
1682755200000,0,GL
1682758800000,0,GL
1682762400000,0,GL
1682766000000,0,GL
1682769600000,0,GL
1682773200000,0,GL
1682776800000,0,GL
1682780400000,0,GL
1682784000000,0,GL
1682787600000,0,GL
1682791200000,0,GL
1682794800000,0,GL
1682798400000,0,GL
1682802000000,0,GL
1682805600000,0,GL
1682809200000,0,GL
1682812800000,0,GL
1682816400000,0,GL
1682820000000,0,GL
1682823600000,0,GL
1682827200000,0,GL
1682830800000,0,GL
1682834400000,0,GL
1682838000000,0,GL
1682841600000,0,GL
1682845200000,0,GL
1682848800000,0,GL
1682852400000,0,GL
1682856000000,0,GL
1682859600000,0,GL
1682863200000,0,GL
1682866800000,0,GL
1682870400000,0,GL
1682874000000,0,GL
1682877600000,1,GL
1682881200000,0,GL
1682884800000,0,GL
1682888400000,0,GL
1682892000000,0,GL
1682895600000,0,GL
1682899200000,0,GL
1682902800000,0,GL
1682906400000,0,GL
1682910000000,0,GL
1682913600000,0,GL
1682917200000,0,GL
1682920800000,0,GL
1682924400000,0,GL
1682928000000,0,GL
1682931600000,0,GL
1682935200000,0,GL
1682938800000,1,GL
1682942400000,1,GL
1682946000000,1,GL
1682949600000,0,GL
1682953200000,0,GL
1682956800000,0,GL
1682960400000,0,GL
1682964000000,0,GL
1682967600000,0,GL
1682971200000,1,GL
1682974800000,1,GL
1682978400000,0,GL
1682982000000,0,GL
1682985600000,0,GL
1682989200000,0,GL
1682992800000,0,GL
1682996400000,0,GL
1683000000000,0,GL
1683003600000,0,GL
1683007200000,0,GL
1683010800000,0,GL
1683014400000,0,GL
1683018000000,0,GL
1683021600000,0,GL
1683025200000,0,GL
1683028800000,0,GL
1683032400000,0,GL
1683036000000,0,GL
1683039600000,0,GL
1683043200000,0,GL
1683046800000,0,GL
1683050400000,1,GL
1683054000000,1,GL
1683057600000,1,GL
1683061200000,0,GL
1683064800000,0,GL
1683068400000,0,GL
1683072000000,0,GL
1683075600000,0,GL
1683079200000,0,GL
1683082800000,0,GL
1683086400000,0,GL
1683090000000,0,GL
1683093600000,0,GL
1683097200000,0,GL
1683100800000,0,GL
1683104400000,0,GL
1683108000000,0,GL
1683111600000,0,GL
1683115200000,0,GL
1683118800000,0,GL
1683122400000,0,GL
1683126000000,0,GL
1683129600000,0,GL
1683133200000,0,GL
1683136800000,1,GL
1683140400000,1,GL
1683144000000,1,GL
1683147600000,1,GL
1683151200000,0,GL
1683154800000,0,GL
1683158400000,0,GL
1683162000000,0,GL
1683165600000,0,GL
1683169200000,0,GL
1683172800000,0,GL
1683176400000,0,GL
1683180000000,0,GL
1683183600000,0,GL
1683187200000,0,GL
1683190800000,0,GL
1683194400000,1,GL
1683198000000,1,GL
1683201600000,1,GL
1683205200000,1,GL
1683208800000,1,GL
1683212400000,1,GL
1683216000000,1,GL
1683219600000,1,GL
1683223200000,1,GL
1683226800000,1,GL
1683230400000,1,GL
1683234000000,1,GL
1683237600000,0,GL
1683241200000,1,GL
1683244800000,1,GL
1683248400000,0,GL
1683252000000,0,GL
1683255600000,0,GL
1683259200000,0,GL
1683262800000,0,GL
1683266400000,0,GL
1683270000000,0,GL
1683273600000,0,GL
1683277200000,0,GL
1683280800000,0,GL
1683284400000,0,GL
1683288000000,0,GL
1683291600000,0,GL
1683295200000,0,GL
1683298800000,0,GL
1683302400000,0,GL
1683306000000,0,GL
1683309600000,0,GL
1683313200000,0,GL
1683316800000,0,GL
1683320400000,0,GL
1683324000000,0,GL
1683327600000,0,GL
1683331200000,0,GL
1683334800000,0,GL
1683338400000,0,GL
1683342000000,0,GL
1683345600000,0,GL
1683349200000,0,GL
1683352800000,0,GL
1683356400000,0,GL
1683360000000,0,GL
1683363600000,0,GL
1683367200000,0,GL
1683370800000,0,GL
1683374400000,0,GL
1683378000000,0,GL
1683381600000,0,GL
1683385200000,0,GL
1683388800000,0,GL
1683392400000,0,GL
1683396000000,0,GL
1683399600000,0,GL
1683403200000,0,GL
1683406800000,0,GL
1683410400000,0,GL
1683414000000,0,GL
1683417600000,0,GL
1683421200000,0,GL
1683424800000,0,GL
1683428400000,0,GL
1683432000000,0,GL
1683435600000,0,GL
1683439200000,0,GL
1683442800000,0,GL
1683446400000,0,GL
1683450000000,0,GL
1683453600000,0,GL
1683457200000,0,GL
1683460800000,0,GL
1683464400000,0,GL
1683468000000,0,GL
1683471600000,0,GL
1683475200000,0,GL
1683478800000,0,GL
1683482400000,0,GL
1683486000000,0,GL
1683489600000,0,GL
1683493200000,0,GL
1683496800000,0,GL
1683500400000,0,GL
1683504000000,0,GL
1683507600000,0,GL
1683511200000,0,GL
1683514800000,0,GL
1683518400000,0,GL
1683522000000,0,GL
1683525600000,1,GL
1683529200000,0,GL
1683532800000,1,GL
1683536400000,1,GL
1683540000000,1,GL
1683543600000,1,GL
1683547200000,0,GL
1683550800000,0,GL
1683554400000,0,GL
1683558000000,0,GL
1683561600000,0,GL
1683565200000,0,GL
1683568800000,1,GL
1683572400000,1,GL
1683576000000,1,GL
1683579600000,1,GL
1683583200000,1,GL
1683586800000,1,GL
1683590400000,0,GL
1683594000000,0,GL
1683597600000,0,GL
1683601200000,1,GL
1683604800000,1,GL
1683608400000,1,GL
1683612000000,1,GL
1683615600000,1,GL
1683619200000,1,GL
1683622800000,0,GL
1683626400000,0,GL
1683630000000,0,GL
1683633600000,0,GL
1683637200000,0,GL
1683640800000,0,GL
1683644400000,0,GL
1683648000000,0,GL
1683651600000,0,GL
1683655200000,1,GL
1683658800000,1,GL
1683662400000,1,GL
1683666000000,0,GL
1683669600000,0,GL
1683673200000,0,GL
1683676800000,0,GL
1683680400000,0,GL
1683684000000,0,GL
1683687600000,0,GL
1683691200000,0,GL
1683694800000,0,GL
1683698400000,0,GL
1683702000000,0,GL
1683705600000,0,GL
1683709200000,0,GL
1683712800000,0,GL
1683716400000,0,GL
1683720000000,0,GL
1683723600000,0,GL
1683727200000,0,GL
1683730800000,0,GL
1683734400000,0,GL
1683738000000,0,GL
1683741600000,0,GL
1683745200000,1,GL
1683748800000,0,GL
1683752400000,0,GL
1683756000000,0,GL
1683759600000,0,GL
1683763200000,0,GL
1683766800000,0,GL
1683770400000,0,GL
1683774000000,0,GL
1683777600000,0,GL
1683781200000,0,GL
1683784800000,0,GL
1683788400000,0,GL
1683792000000,0,GL
1683795600000,0,GL
1683799200000,0,GL
1683802800000,0,GL
1683806400000,0,GL
1683810000000,0,GL
1683813600000,0,GL
1683817200000,1,GL
1683820800000,1,GL
1683824400000,0,GL
1683828000000,1,GL
1683831600000,1,GL
1683835200000,0,GL
1683838800000,1,GL
1683842400000,0,GL
1683846000000,0,GL
1683849600000,0,GL
1683853200000,0,GL
1683856800000,0,GL
1683860400000,0,GL
1683864000000,0,GL
1683867600000,0,GL
1683871200000,0,GL
1683874800000,0,GL
1683878400000,0,GL
1683882000000,0,GL
1683885600000,0,GL
1683889200000,0,GL
1683892800000,0,GL
1683896400000,0,GL
1683900000000,0,GL
1683903600000,0,GL
1683907200000,0,GL
1683910800000,1,GL
1683914400000,1,GL
1683918000000,1,GL
1683921600000,0,GL
1683925200000,1,GL
1683928800000,1,GL
1683932400000,1,GL
1654041600000,0,GR
1654045200000,0,GR
1654048800000,0,GR
1654052400000,0,GR
1654056000000,0,GR
1654059600000,0,GR
1654063200000,0,GR
1654066800000,0,GR
1654070400000,0,GR
1654074000000,0,GR
1654077600000,0,GR
1654081200000,0,GR
1654084800000,0,GR
1654088400000,0,GR
1654092000000,0,GR
1654095600000,1,GR
1654099200000,1,GR
1654102800000,1,GR
1654106400000,1,GR
1654110000000,1,GR
1654113600000,1,GR
1654117200000,1,GR
1654120800000,1,GR
1654124400000,1,GR
1654128000000,1,GR
1654131600000,1,GR
1654135200000,1,GR
1654138800000,1,GR
1654142400000,1,GR
1654146000000,1,GR
1654149600000,1,GR
1654153200000,1,GR
1654156800000,0,GR
1654160400000,0,GR
1654164000000,0,GR
1654167600000,0,GR
1654171200000,0,GR
1654174800000,1,GR
1654178400000,1,GR
1654182000000,0,GR
1654185600000,0,GR
1654189200000,0,GR
1654192800000,0,GR
1654196400000,1,GR
1654200000000,1,GR
1654203600000,0,GR
1654207200000,0,GR
1654210800000,0,GR
1654214400000,0,GR
1654218000000,0,GR
1654221600000,0,GR
1654225200000,0,GR
1654228800000,0,GR
1654232400000,0,GR
1654236000000,0,GR
1654239600000,0,GR
1654243200000,0,GR
1654246800000,0,GR
1654250400000,0,GR
1654254000000,0,GR
1654257600000,0,GR
1654261200000,1,GR
1654264800000,1,GR
1654268400000,0,GR
1654272000000,1,GR
1654275600000,0,GR
1654279200000,0,GR
1654282800000,0,GR
1654286400000,0,GR
1654290000000,0,GR
1654293600000,0,GR
1654297200000,0,GR
1654300800000,0,GR
1654304400000,0,GR
1654308000000,0,GR
1654311600000,0,GR
1654315200000,0,GR
1654318800000,0,GR
1654322400000,0,GR
1654326000000,0,GR
1654329600000,0,GR
1654333200000,0,GR
1654336800000,0,GR
1654340400000,0,GR
1654344000000,0,GR
1654347600000,0,GR
1654351200000,0,GR
1654354800000,0,GR
1654358400000,0,GR
1654362000000,0,GR
1654365600000,0,GR
1654369200000,0,GR
1654372800000,0,GR
1654376400000,0,GR
1654380000000,0,GR
1654383600000,0,GR
1654387200000,0,GR
1654390800000,0,GR
1654394400000,0,GR
1654398000000,0,GR
1654401600000,0,GR
1654405200000,0,GR
1654408800000,0,GR
1654412400000,0,GR
1654416000000,0,GR
1654419600000,0,GR
1654423200000,0,GR
1654426800000,0,GR
1654430400000,0,GR
1654434000000,0,GR
1654437600000,0,GR
1654441200000,0,GR
1654444800000,0,GR
1654448400000,0,GR
1654452000000,0,GR
1654455600000,0,GR
1654459200000,0,GR
1654462800000,0,GR
1654466400000,0,GR
1654470000000,0,GR
1654473600000,0,GR
1654477200000,0,GR
1654480800000,0,GR
1654484400000,0,GR
1654488000000,0,GR
1654491600000,0,GR
1654495200000,0,GR
1654498800000,0,GR
1654502400000,0,GR
1654506000000,0,GR
1654509600000,0,GR
1654513200000,0,GR
1654516800000,0,GR
1654520400000,0,GR
1654524000000,0,GR
1654527600000,0,GR
1654531200000,1,GR
1654534800000,0,GR
1654538400000,0,GR
1654542000000,1,GR
1654545600000,1,GR
1654549200000,1,GR
1654552800000,1,GR
1654556400000,1,GR
1654560000000,1,GR
1654563600000,0,GR
1654567200000,1,GR
1654570800000,1,GR
1654574400000,1,GR
1654578000000,1,GR
1654581600000,1,GR
1654585200000,1,GR
1654588800000,1,GR
1654592400000,1,GR
1654596000000,1,GR
1654599600000,1,GR
1654603200000,1,GR
1654606800000,1,GR
1654610400000,1,GR
1654614000000,1,GR
1654617600000,1,GR
1654621200000,1,GR
1654624800000,1,GR
1654628400000,1,GR
1654632000000,1,GR
1654635600000,1,GR
1654639200000,0,GR
1654642800000,0,GR
1654646400000,0,GR
1654650000000,1,GR
1654653600000,1,GR
1654657200000,1,GR
1654660800000,0,GR
1654664400000,0,GR
1654668000000,0,GR
1654671600000,0,GR
1654675200000,0,GR
1654678800000,0,GR
1654682400000,1,GR
1654686000000,0,GR
1654689600000,1,GR
1654693200000,1,GR
1654696800000,1,GR
1654700400000,1,GR
1654704000000,1,GR
1654707600000,1,GR
1654711200000,1,GR
1654714800000,1,GR
1654718400000,0,GR
1654722000000,0,GR
1654725600000,0,GR
1654729200000,0,GR
1654732800000,0,GR
1654736400000,0,GR
1654740000000,0,GR
1654743600000,0,GR
1654747200000,0,GR
1654750800000,0,GR
1654754400000,0,GR
1654758000000,0,GR
1654761600000,0,GR
1654765200000,0,GR
1654768800000,0,GR
1654772400000,0,GR
1654776000000,0,GR
1654779600000,0,GR
1654783200000,0,GR
1654786800000,0,GR
1654790400000,0,GR
1654794000000,0,GR
1654797600000,1,GR
1654801200000,0,GR
1654804800000,0,GR
1654808400000,0,GR
1654812000000,0,GR
1654815600000,0,GR
1654819200000,0,GR
1654822800000,0,GR
1654826400000,0,GR
1654830000000,0,GR
1654833600000,0,GR
1654837200000,0,GR
1654840800000,0,GR
1654844400000,0,GR
1654848000000,0,GR
1654851600000,0,GR
1654855200000,1,GR
1654858800000,1,GR
1654862400000,1,GR
1654866000000,1,GR
1654869600000,1,GR
1654873200000,1,GR
1654876800000,0,GR
1654880400000,0,GR
1654884000000,0,GR
1654887600000,1,GR
1654891200000,1,GR
1654894800000,1,GR
1654898400000,1,GR
1654902000000,1,GR
1654905600000,1,GR
1654909200000,1,GR
1654912800000,1,GR
1654916400000,1,GR
1654920000000,1,GR
1654923600000,0,GR
1654927200000,0,GR
1654930800000,0,GR
1654934400000,0,GR
1654938000000,0,GR
1654941600000,0,GR
1654945200000,0,GR
1654948800000,0,GR
1654952400000,0,GR
1654956000000,0,GR
1654959600000,0,GR
1654963200000,0,GR
1654966800000,0,GR
1654970400000,0,GR
1654974000000,0,GR
1654977600000,0,GR
1654981200000,0,GR
1654984800000,0,GR
1654988400000,0,GR
1654992000000,0,GR
1654995600000,0,GR
1654999200000,0,GR
1655002800000,0,GR
1655006400000,0,GR
1655010000000,0,GR
1655013600000,0,GR
1655017200000,0,GR
1655020800000,0,GR
1655024400000,1,GR
1655028000000,1,GR
1655031600000,0,GR
1655035200000,1,GR
1655038800000,1,GR
1655042400000,1,GR
1655046000000,1,GR
1655049600000,1,GR
1655053200000,1,GR
1655056800000,1,GR
1655060400000,1,GR
1655064000000,1,GR
1655067600000,1,GR
1655071200000,1,GR
1655074800000,1,GR
1655078400000,1,GR
1655082000000,1,GR
1655085600000,0,GR
1655089200000,0,GR
1655092800000,1,GR
1655096400000,1,GR
1655100000000,0,GR
1655103600000,0,GR
1655107200000,0,GR
1655110800000,0,GR
1655114400000,0,GR
1655118000000,0,GR
1655121600000,0,GR
1655125200000,0,GR
1655128800000,0,GR
1655132400000,0,GR
1655136000000,0,GR
1655139600000,0,GR
1655143200000,0,GR
1655146800000,0,GR
1655150400000,0,GR
1655154000000,0,GR
1655157600000,0,GR
1655161200000,0,GR
1655164800000,0,GR
1655168400000,0,GR
1655172000000,0,GR
1655175600000,0,GR
1655179200000,0,GR
1655182800000,0,GR
1655186400000,0,GR
1655190000000,0,GR
1655193600000,0,GR
1655197200000,0,GR
1655200800000,0,GR
1655204400000,0,GR
1655208000000,0,GR
1655211600000,0,GR
1655215200000,0,GR
1655218800000,0,GR
1655222400000,0,GR
1655226000000,0,GR
1655229600000,0,GR
1655233200000,0,GR
1655236800000,0,GR
1655240400000,0,GR
1655244000000,0,GR
1655247600000,0,GR
1655251200000,0,GR
1655254800000,0,GR
1655258400000,0,GR
1655262000000,0,GR
1655265600000,0,GR
1655269200000,0,GR
1655272800000,0,GR
1655276400000,0,GR
1655280000000,0,GR
1655283600000,0,GR
1655287200000,0,GR
1655290800000,0,GR
1655294400000,0,GR
1655298000000,0,GR
1655301600000,0,GR
1655305200000,0,GR
1655308800000,0,GR
1655312400000,1,GR
1655316000000,1,GR
1655319600000,1,GR
1655323200000,0,GR
1655326800000,0,GR
1655330400000,0,GR
1655334000000,0,GR
1655337600000,0,GR
1655341200000,0,GR
1655344800000,0,GR
1655348400000,0,GR
1655352000000,0,GR
1655355600000,0,GR
1655359200000,0,GR
1655362800000,0,GR
1655366400000,0,GR
1655370000000,0,GR
1655373600000,0,GR
1655377200000,0,GR
1655380800000,0,GR
1655384400000,0,GR
1655388000000,0,GR
1655391600000,0,GR
1655395200000,0,GR
1655398800000,0,GR
1655402400000,0,GR
1655406000000,0,GR
1655409600000,0,GR
1655413200000,0,GR
1655416800000,0,GR
1655420400000,0,GR
1655424000000,0,GR
1655427600000,0,GR
1655431200000,0,GR
1655434800000,0,GR
1655438400000,0,GR
1655442000000,0,GR
1655445600000,0,GR
1655449200000,0,GR
1655452800000,0,GR
1655456400000,0,GR
1655460000000,0,GR
1655463600000,0,GR
1655467200000,0,GR
1655470800000,0,GR
1655474400000,0,GR
1655478000000,0,GR
1655481600000,0,GR
1655485200000,0,GR
1655488800000,0,GR
1655492400000,0,GR
1655496000000,0,GR
1655499600000,0,GR
1655503200000,0,GR
1655506800000,0,GR
1655510400000,0,GR
1655514000000,1,GR
1655517600000,0,GR
1655521200000,0,GR
1655524800000,1,GR
1655528400000,0,GR
1655532000000,0,GR
1655535600000,0,GR
1655539200000,1,GR
1655542800000,1,GR
1655546400000,1,GR
1655550000000,1,GR
1655553600000,1,GR
1655557200000,1,GR
1655560800000,1,GR
1655564400000,1,GR
1655568000000,1,GR
1655571600000,0,GR
1655575200000,0,GR
1655578800000,0,GR
1655582400000,0,GR
1655586000000,0,GR
1655589600000,0,GR
1655593200000,0,GR
1655596800000,0,GR
1655600400000,0,GR
1655604000000,0,GR
1655607600000,0,GR
1655611200000,0,GR
1655614800000,0,GR
1655618400000,0,GR
1655622000000,0,GR
1655625600000,0,GR
1655629200000,0,GR
1655632800000,0,GR
1655636400000,0,GR
1655640000000,0,GR
1655643600000,0,GR
1655647200000,0,GR
1655650800000,0,GR
1655654400000,0,GR
1655658000000,0,GR
1655661600000,0,GR
1655665200000,0,GR
1655668800000,0,GR
1655672400000,0,GR
1655676000000,0,GR
1655679600000,0,GR
1655683200000,0,GR
1655686800000,0,GR
1655690400000,0,GR
1655694000000,0,GR
1655697600000,0,GR
1655701200000,0,GR
1655704800000,0,GR
1655708400000,0,GR
1655712000000,0,GR
1655715600000,0,GR
1655719200000,0,GR
1655722800000,0,GR
1655726400000,1,GR
1655730000000,0,GR
1655733600000,1,GR
1655737200000,1,GR
1655740800000,1,GR
1655744400000,1,GR
1655748000000,1,GR
1655751600000,1,GR
1655755200000,0,GR
1655758800000,0,GR
1655762400000,0,GR
1655766000000,0,GR
1655769600000,0,GR
1655773200000,0,GR
1655776800000,0,GR
1655780400000,0,GR
1655784000000,0,GR
1655787600000,0,GR
1655791200000,0,GR
1655794800000,0,GR
1655798400000,0,GR
1655802000000,0,GR
1655805600000,0,GR
1655809200000,0,GR
1655812800000,0,GR
1655816400000,0,GR
1655820000000,0,GR
1655823600000,1,GR
1655827200000,1,GR
1655830800000,1,GR
1655834400000,1,GR
1655838000000,1,GR
1655841600000,1,GR
1655845200000,1,GR
1655848800000,0,GR
1655852400000,1,GR
1655856000000,1,GR
1655859600000,1,GR
1655863200000,1,GR
1655866800000,1,GR
1655870400000,1,GR
1655874000000,1,GR
1655877600000,1,GR
1655881200000,0,GR
1655884800000,1,GR
1655888400000,1,GR
1655892000000,1,GR
1655895600000,1,GR
1655899200000,1,GR
1655902800000,1,GR
1655906400000,1,GR
1655910000000,1,GR
1655913600000,0,GR
1655917200000,0,GR
1655920800000,0,GR
1655924400000,1,GR
1655928000000,1,GR
1655931600000,1,GR
1655935200000,1,GR
1655938800000,1,GR
1655942400000,1,GR
1655946000000,1,GR
1655949600000,1,GR
1655953200000,1,GR
1655956800000,1,GR
1655960400000,1,GR
1655964000000,1,GR
1655967600000,1,GR
1655971200000,1,GR
1655974800000,1,GR
1655978400000,1,GR
1655982000000,1,GR
1655985600000,1,GR
1655989200000,1,GR
1655992800000,1,GR
1655996400000,1,GR
1656000000000,1,GR
1656003600000,0,GR
1656007200000,0,GR
1656010800000,1,GR
1656014400000,1,GR
1656018000000,1,GR
1656021600000,1,GR
1656025200000,1,GR
1656028800000,1,GR
1656032400000,1,GR
1656036000000,1,GR
1656039600000,1,GR
1656043200000,1,GR
1656046800000,1,GR
1656050400000,1,GR
1656054000000,0,GR
1656057600000,0,GR
1656061200000,1,GR
1656064800000,1,GR
1656068400000,0,GR
1656072000000,0,GR
1656075600000,0,GR
1656079200000,1,GR
1656082800000,1,GR
1656086400000,1,GR
1656090000000,1,GR
1656093600000,1,GR
1656097200000,1,GR
1656100800000,1,GR
1656104400000,0,GR
1656108000000,0,GR
1656111600000,0,GR
1656115200000,0,GR
1656118800000,0,GR
1656122400000,0,GR
1656126000000,1,GR
1656129600000,0,GR
1656133200000,0,GR
1656136800000,0,GR
1656140400000,0,GR
1656144000000,0,GR
1656147600000,0,GR
1656151200000,0,GR
1656154800000,0,GR
1656158400000,0,GR
1656162000000,0,GR
1656165600000,1,GR
1656169200000,1,GR
1656172800000,1,GR
1656176400000,1,GR
1656180000000,1,GR
1656183600000,0,GR
1656187200000,1,GR
1656190800000,1,GR
1656194400000,0,GR
1656198000000,0,GR
1656201600000,0,GR
1656205200000,0,GR
1656208800000,0,GR
1656212400000,0,GR
1656216000000,0,GR
1656219600000,0,GR
1656223200000,0,GR
1656226800000,0,GR
1656230400000,0,GR
1656234000000,0,GR
1656237600000,0,GR
1656241200000,0,GR
1656244800000,0,GR
1656248400000,0,GR
1656252000000,0,GR
1656255600000,0,GR
1656259200000,0,GR
1656262800000,0,GR
1656266400000,0,GR
1656270000000,0,GR
1656273600000,0,GR
1656277200000,0,GR
1656280800000,0,GR
1656284400000,0,GR
1656288000000,0,GR
1656291600000,0,GR
1656295200000,0,GR
1656298800000,0,GR
1656302400000,0,GR
1656306000000,0,GR
1656309600000,0,GR
1656313200000,0,GR
1656316800000,0,GR
1656320400000,0,GR
1656324000000,0,GR
1656327600000,0,GR
1656331200000,0,GR
1656334800000,0,GR
1656338400000,0,GR
1656342000000,0,GR
1656345600000,0,GR
1656349200000,1,GR
1656352800000,1,GR
1656356400000,1,GR
1656360000000,1,GR
1656363600000,0,GR
1656367200000,0,GR
1656370800000,0,GR
1656374400000,0,GR
1656378000000,0,GR
1656381600000,0,GR
1656385200000,0,GR
1656388800000,0,GR
1656392400000,0,GR
1656396000000,0,GR
1656399600000,0,GR
1656403200000,0,GR
1656406800000,0,GR
1656410400000,0,GR
1656414000000,0,GR
1656417600000,0,GR
1656421200000,1,GR
1656424800000,1,GR
1656428400000,1,GR
1656432000000,1,GR
1656435600000,0,GR
1656439200000,0,GR
1656442800000,1,GR
